Genome ID,Genome Name,Resistance_Label,Species,Label
562.121886,Escherichia coli EC7314,Resistant,Escherichia coli,1
562.129401,Escherichia coli NBE0008,Resistant,Escherichia coli,1
562.46984,Escherichia coli strain JML070,Resistant,Escherichia coli,1
562.112522,Escherichia coli KR140,Resistant,Escherichia coli,1
562.66635,Escherichia coli strain 141J8,Resistant,Escherichia coli,1
562.88349,Escherichia coli strain P24_WM1_05.20,Resistant,Escherichia coli,1
562.135591,Escherichia coli 20200203_MGL_12,Resistant,Escherichia coli,1
562.5264,Escherichia coli strain B013p1,Resistant,Escherichia coli,1
562.91933,Escherichia coli EC20,Resistant,Escherichia coli,1
562.8066,Escherichia coli strain C6242,Resistant,Escherichia coli,1
562.85671,Escherichia coli strain ME2L-20-113,Resistant,Escherichia coli,1
562.135354,Escherichia coli GDH21D2,Resistant,Escherichia coli,1
562.107521,Escherichia coli INF_1727,Resistant,Escherichia coli,1
562.65785,Escherichia coli strain CFS0345,Resistant,Escherichia coli,1
562.58293,Escherichia coli strain ECM_62,Resistant,Escherichia coli,1
562.149826,Escherichia coli 7P99,Resistant,Escherichia coli,1
562.91448,Escherichia coli ECO155,Resistant,Escherichia coli,1
562.104123,Escherichia coli E-4H2,Resistant,Escherichia coli,1
562.80273,Escherichia coli strain NDM_12_14482,Resistant,Escherichia coli,1
562.47672,Escherichia coli strain 82-F63-A,Resistant,Escherichia coli,1
562.149888,Escherichia coli 4C10,Resistant,Escherichia coli,1
562.13607,Escherichia coli strain 627,Resistant,Escherichia coli,1
562.144161,Escherichia coli ERR1981377,Resistant,Escherichia coli,1
562.7282,Escherichia coli strain BIDMC104,Resistant,Escherichia coli,1
562.135571,Escherichia coli MGL_125,Resistant,Escherichia coli,1
562.55075,Escherichia coli strain SCsl7,Resistant,Escherichia coli,1
562.149831,Escherichia coli ZA230-1,Resistant,Escherichia coli,1
562.121836,Escherichia coli EC13366,Resistant,Escherichia coli,1
562.128943,Escherichia coli 7Amin_TR-105-DRW-K1,Resistant,Escherichia coli,1
562.124058,Escherichia coli EC52,Resistant,Escherichia coli,1
562.89029,Escherichia coli strain 10,Resistant,Escherichia coli,1
562.22307,Escherichia coli strain FDAARGOS_448,Resistant,Escherichia coli,1
562.135583,Escherichia coli 20200317_MGL_35,Resistant,Escherichia coli,1
562.121799,Escherichia coli Tc1-2,Resistant,Escherichia coli,1
562.135227,Escherichia coli INSA57746,Resistant,Escherichia coli,1
562.112536,Escherichia coli C076,Resistant,Escherichia coli,1
562.104067,Escherichia coli G3P7-2,Resistant,Escherichia coli,1
562.87621,Escherichia coli strain PY9F09,Resistant,Escherichia coli,1
562.94522,Escherichia coli w208,Resistant,Escherichia coli,1
562.95746,Escherichia coli AGK0667,Resistant,Escherichia coli,1
562.7934,Escherichia coli strain P31-51,Resistant,Escherichia coli,1
562.129469,Escherichia coli CPO083,Resistant,Escherichia coli,1
562.136278,Escherichia coli HN-178,Resistant,Escherichia coli,1
562.96449,Escherichia coli VREC0666,Resistant,Escherichia coli,1
562.78957,Escherichia coli strain ME2L-20-113,Resistant,Escherichia coli,1
562.28598,Escherichia coli strain B26737,Resistant,Escherichia coli,1
562.80447,Escherichia coli strain AH04,Resistant,Escherichia coli,1
562.87802,Escherichia coli strain ZDHYS258,Resistant,Escherichia coli,1
562.124103,Escherichia coli EC9,Resistant,Escherichia coli,1
562.114991,Escherichia coli ID1000882,Resistant,Escherichia coli,1
562.112385,Escherichia coli LZSYSXBJ01,Resistant,Escherichia coli,1
83333.994,Escherichia coli K-12 strain SIEC197,Resistant,Escherichia coli,1
562.124033,Escherichia coli E6,Resistant,Escherichia coli,1
562.80391,Escherichia coli strain ZDHYF517,Resistant,Escherichia coli,1
562.92041,Escherichia coli 17A47,Resistant,Escherichia coli,1
562.57399,Escherichia coli strain W2_1_ERB1,Resistant,Escherichia coli,1
562.104191,Escherichia coli E-4C1,Resistant,Escherichia coli,1
562.13643,Escherichia coli strain 655,Resistant,Escherichia coli,1
562.15199,Escherichia coli strain Ecol_656,Resistant,Escherichia coli,1
562.134422,Escherichia coli XYEH1278,Resistant,Escherichia coli,1
562.121813,Escherichia coli EC16109,Resistant,Escherichia coli,1
562.74738,Escherichia coli strain TPS1,Resistant,Escherichia coli,1
562.67182,Escherichia coli strain UCI165,Resistant,Escherichia coli,1
562.45405,Escherichia coli strain L983,Resistant,Escherichia coli,1
562.144254,Escherichia coli ERR7221511,Resistant,Escherichia coli,1
562.115129,Escherichia coli Q38,Resistant,Escherichia coli,1
562.135503,Escherichia coli 23-C-RB-4,Resistant,Escherichia coli,1
562.90714,Escherichia coli ZDHYF752,Resistant,Escherichia coli,1
562.139294,Escherichia coli 2.10,Resistant,Escherichia coli,1
562.54914,Escherichia coli strain 8377wE11,Resistant,Escherichia coli,1
562.129432,Escherichia coli AHM21C2949KI,Resistant,Escherichia coli,1
562.17621,Escherichia coli strain AR_0150,Resistant,Escherichia coli,1
562.128828,Escherichia coli AHM21C2866I,Resistant,Escherichia coli,1
562.144483,Escherichia coli 617,Resistant,Escherichia coli,1
562.115238,Escherichia coli X_12,Resistant,Escherichia coli,1
562.115125,Escherichia coli Q16,Resistant,Escherichia coli,1
562.128933,Escherichia coli 24Amin_DL-181-WW2-K1,Resistant,Escherichia coli,1
562.135506,Escherichia coli 23-C-RB-35,Resistant,Escherichia coli,1
562.7921,Escherichia coli strain FUJ80154,Resistant,Escherichia coli,1
562.80455,Escherichia coli strain FUJ80154,Resistant,Escherichia coli,1
562.128936,Escherichia coli 12Amin_TR-013-DRW-K1,Resistant,Escherichia coli,1
562.8895,Escherichia coli strain ECO69,Resistant,Escherichia coli,1
562.115167,Escherichia coli Q23,Resistant,Escherichia coli,1
562.91476,Escherichia coli ECO85,Resistant,Escherichia coli,1
562.52624,Escherichia coli strain D016h,Resistant,Escherichia coli,1
562.94429,Escherichia coli cpe087,Resistant,Escherichia coli,1
562.133298,Escherichia coli QZDJ116_1,Resistant,Escherichia coli,1
562.88082,Escherichia coli strain C6352,Resistant,Escherichia coli,1
562.80153,Escherichia coli strain CREC01,Resistant,Escherichia coli,1
562.126014,Escherichia coli 19-28,Resistant,Escherichia coli,1
562.36313,Escherichia coli strain HE-MDREc40,Resistant,Escherichia coli,1
562.107563,Escherichia coli INF_1003,Resistant,Escherichia coli,1
562.131905,Escherichia coli isolate,Resistant,Escherichia coli,1
562.42158,Escherichia coli strain MUGSI_154,Resistant,Escherichia coli,1
562.108866,Escherichia coli 2083,Resistant,Escherichia coli,1
562.13632,Escherichia coli O101F6,Resistant,Escherichia coli,1
562.149856,Escherichia coli 5C60,Resistant,Escherichia coli,1
562.107679,Escherichia coli SM_2211,Resistant,Escherichia coli,1
562.77145,Escherichia coli strain xz118,Resistant,Escherichia coli,1
562.111002,Escherichia coli DW28,Resistant,Escherichia coli,1
562.125036,Escherichia coli 1856,Resistant,Escherichia coli,1
562.62896,Escherichia coli strain 43.3,Resistant,Escherichia coli,1
562.60448,Escherichia coli strain MH9B,Resistant,Escherichia coli,1
562.134161,Escherichia coli 53190,Resistant,Escherichia coli,1
562.16483,Escherichia coli strain MGH179,Resistant,Escherichia coli,1
562.94526,Escherichia coli w184,Resistant,Escherichia coli,1
562.13623,Escherichia coli strain 606,Resistant,Escherichia coli,1
562.110857,Escherichia coli YZMd21-1,Resistant,Escherichia coli,1
562.17355,Escherichia coli strain MEH_META,Resistant,Escherichia coli,1
562.13545,Escherichia coli strain MRSN346638,Resistant,Escherichia coli,1
562.133257,Escherichia coli DJH_137urine,Resistant,Escherichia coli,1
562.134039,Escherichia coli D43,Resistant,Escherichia coli,1
562.11528,Escherichia coli E3741-3,Resistant,Escherichia coli,1
562.91759,Escherichia coli E-T153,Resistant,Escherichia coli,1
562.135161,Escherichia coli ECO22,Resistant,Escherichia coli,1
562.88081,Escherichia coli strain C6377,Resistant,Escherichia coli,1
562.104074,Escherichia coli FCG48-1,Resistant,Escherichia coli,1
562.29007,Escherichia coli strain AR435,Resistant,Escherichia coli,1
562.85673,Escherichia coli strain ME2L-20-112,Resistant,Escherichia coli,1
562.97701,Escherichia coli C0251,Resistant,Escherichia coli,1
562.51603,Escherichia coli strain GSH8M-2,Resistant,Escherichia coli,1
562.107573,Escherichia coli INF_0190,Resistant,Escherichia coli,1
562.124074,Escherichia coli EC37,Resistant,Escherichia coli,1
562.91287,Escherichia coli C6422,Resistant,Escherichia coli,1
562.80922,Escherichia coli strain P27_L1_05.20,Resistant,Escherichia coli,1
562.137384,Escherichia coli CIM-Carb-051,Resistant,Escherichia coli,1
562.31457,Escherichia coli strain KCRI-77E strain RDK43_77E,Resistant,Escherichia coli,1
562.91699,Escherichia coli E1110,Resistant,Escherichia coli,1
562.66747,Escherichia coli strain ECR.18,Resistant,Escherichia coli,1
562.140218,Escherichia coli EC_23,Resistant,Escherichia coli,1
562.124076,Escherichia coli EC36,Resistant,Escherichia coli,1
562.13566,Escherichia coli strain 449,Resistant,Escherichia coli,1
562.13631,Escherichia coli strain 471,Resistant,Escherichia coli,1
562.149779,Escherichia coli CUVET2021CAEC06_1,Resistant,Escherichia coli,1
562.94154,Escherichia coli MDS-50825040-TC-Tet-2-3,Resistant,Escherichia coli,1
562.115106,Escherichia coli A3026,Resistant,Escherichia coli,1
562.6162,Escherichia coli strain MS6203,Resistant,Escherichia coli,1
562.139651,Escherichia coli S1-22337,Resistant,Escherichia coli,1
562.114697,Escherichia coli B2_R32,Resistant,Escherichia coli,1
562.144933,Escherichia coli 20200317_MGL_35,Resistant,Escherichia coli,1
562.52557,Escherichia coli strain G005p,Resistant,Escherichia coli,1
562.115197,Escherichia coli X_84,Resistant,Escherichia coli,1
562.135457,Escherichia coli 23-C-SY-65,Resistant,Escherichia coli,1
562.94432,Escherichia coli cpe084,Resistant,Escherichia coli,1
562.88092,Escherichia coli strain C6620,Resistant,Escherichia coli,1
562.134417,Escherichia coli XYEH3520,Resistant,Escherichia coli,1
562.139893,Escherichia coli CREC 4,Resistant,Escherichia coli,1
562.78951,Escherichia coli strain HZ9F01,Resistant,Escherichia coli,1
562.129186,Escherichia coli 60730,Resistant,Escherichia coli,1
562.79131,Escherichia coli strain ZDHYS365,Resistant,Escherichia coli,1
562.91503,Escherichia coli ECO22,Resistant,Escherichia coli,1
562.107634,Escherichia coli SM_2761,Resistant,Escherichia coli,1
562.91295,Escherichia coli C6620,Resistant,Escherichia coli,1
562.128952,Escherichia coli ymmD45,Resistant,Escherichia coli,1
562.129021,Escherichia coli AHM9C115I,Resistant,Escherichia coli,1
562.135369,Escherichia coli GDQ8D143M,Resistant,Escherichia coli,1
562.124992,Escherichia coli Tc8-12,Resistant,Escherichia coli,1
562.34035,Escherichia coli strain HR166,Resistant,Escherichia coli,1
562.58132,Escherichia coli strain GZEC065,Resistant,Escherichia coli,1
562.17403,Escherichia coli strain WCHEC68,Resistant,Escherichia coli,1
562.135153,Escherichia coli ECO11,Resistant,Escherichia coli,1
562.115157,Escherichia coli Q41,Resistant,Escherichia coli,1
562.76276,Escherichia coli strain jhyy16,Resistant,Escherichia coli,1
562.137495,Escherichia coli LACPHL-BACT-2023-00156,Resistant,Escherichia coli,1
562.88333,Escherichia coli strain 21-MO00982,Resistant,Escherichia coli,1
562.79202,Escherichia coli strain CX12,Resistant,Escherichia coli,1
562.9151,Escherichia coli ECO009,Resistant,Escherichia coli,1
562.128835,Escherichia coli AHM9C239I,Resistant,Escherichia coli,1
562.77173,Escherichia coli strain xz003,Resistant,Escherichia coli,1
562.9603,Escherichia coli EC19,Resistant,Escherichia coli,1
562.87805,Escherichia coli strain ZDHYS168,Resistant,Escherichia coli,1
562.124102,Escherichia coli EC10,Resistant,Escherichia coli,1
562.15187,Escherichia coli strain 3431F,Resistant,Escherichia coli,1
562.13621,Escherichia coli strain 624,Resistant,Escherichia coli,1
562.94134,Escherichia coli P10475,Resistant,Escherichia coli,1
562.108471,Escherichia coli 6700160_ecol,Resistant,Escherichia coli,1
562.132162,Escherichia coli SM107,Resistant,Escherichia coli,1
562.148259,Escherichia coli E19_K013X,Resistant,Escherichia coli,1
562.124096,Escherichia coli EC16,Resistant,Escherichia coli,1
562.89942,Escherichia coli PP-BR2142-1,Resistant,Escherichia coli,1
562.124993,Escherichia coli Tc8-10,Resistant,Escherichia coli,1
562.104082,Escherichia coli GP58,Resistant,Escherichia coli,1
562.78323,Escherichia coli strain EC-15-2-56,Resistant,Escherichia coli,1
562.126247,Escherichia coli YMC/2016/01/C905,Resistant,Escherichia coli,1
562.115134,Escherichia coli Q17,Resistant,Escherichia coli,1
562.107533,Escherichia coli INF_1466,Resistant,Escherichia coli,1
562.124024,Escherichia coli ECH24,Resistant,Escherichia coli,1
562.78307,Escherichia coli strain EC-15-2-1,Resistant,Escherichia coli,1
562.87872,Escherichia coli strain CX12,Resistant,Escherichia coli,1
562.144916,Escherichia coli MGL_82,Resistant,Escherichia coli,1
562.122004,Escherichia coli 277G10,Resistant,Escherichia coli,1
562.144921,Escherichia coli 20200203_MGL_22,Resistant,Escherichia coli,1
562.11086,Escherichia coli YZMd20-3,Resistant,Escherichia coli,1
562.14493,Escherichia coli MGL_1550,Resistant,Escherichia coli,1
562.135504,Escherichia coli 23-C-RB-37,Resistant,Escherichia coli,1
562.45678,Escherichia coli strain WCHEC025970,Resistant,Escherichia coli,1
562.66644,Escherichia coli strain 91I3,Resistant,Escherichia coli,1
562.95719,Escherichia coli AGK0772,Resistant,Escherichia coli,1
562.86219,Escherichia coli strain C6422,Resistant,Escherichia coli,1
562.129088,Escherichia coli EN5192,Resistant,Escherichia coli,1
562.90467,Escherichia coli NDM_11.16372,Resistant,Escherichia coli,1
562.66685,Escherichia coli strain BP2876,Resistant,Escherichia coli,1
562.135572,Escherichia coli MGL_123,Resistant,Escherichia coli,1
562.96073,Escherichia coli EC-16-35,Resistant,Escherichia coli,1
562.149893,Escherichia coli 4B089,Resistant,Escherichia coli,1
562.80586,Escherichia coli strain P31-51,Resistant,Escherichia coli,1
562.66639,Escherichia coli strain 130H5,Resistant,Escherichia coli,1
562.85863,Escherichia coli strain ZDHYF514,Resistant,Escherichia coli,1
562.140012,Escherichia coli 20200317_MGL-35_B2,Resistant,Escherichia coli,1
562.141176,Escherichia coli GC425,Resistant,Escherichia coli,1
562.88687,Escherichia coli strain S24EP,Resistant,Escherichia coli,1
562.1366,Escherichia coli strain 686,Resistant,Escherichia coli,1
562.85856,Escherichia coli strain ZDHYF796,Resistant,Escherichia coli,1
562.42829,Escherichia coli strain MUGSI_151,Resistant,Escherichia coli,1
562.104104,Escherichia coli G3X1,Resistant,Escherichia coli,1
562.12941,Escherichia coli strain Y5,Resistant,Escherichia coli,1
562.11489,Escherichia coli strain NA703,Resistant,Escherichia coli,1
562.80926,Escherichia coli strain MSK.23.117,Resistant,Escherichia coli,1
562.91786,Escherichia coli R504,Resistant,Escherichia coli,1
562.76428,Escherichia coli strain ZWEC171,Resistant,Escherichia coli,1
562.114625,Escherichia coli AR_0006,Resistant,Escherichia coli,1
562.66688,Escherichia coli strain BP14015,Resistant,Escherichia coli,1
562.42827,Escherichia coli strain MUGSI_147,Resistant,Escherichia coli,1
562.136252,Escherichia coli HN-176,Resistant,Escherichia coli,1
562.13723,Escherichia coli strain 641,Resistant,Escherichia coli,1
562.80979,Escherichia coli strain C2117,Resistant,Escherichia coli,1
562.59092,Escherichia coli strain M-S69-X3,Resistant,Escherichia coli,1
562.33455,Escherichia coli strain Es_ST80_L1_NDM_10_2017,Resistant,Escherichia coli,1
562.134037,Escherichia coli E56,Resistant,Escherichia coli,1
562.124036,Escherichia coli E5,Resistant,Escherichia coli,1
562.134068,Escherichia coli ES4,Resistant,Escherichia coli,1
562.14107,Escherichia coli GC238,Resistant,Escherichia coli,1
562.60378,Escherichia coli strain GZB8C93M,Resistant,Escherichia coli,1
562.42679,Escherichia coli strain 222,Resistant,Escherichia coli,1
562.142826,Escherichia coli JBCDACJ-19-0137,Resistant,Escherichia coli,1
562.110881,Escherichia coli YZLc1-3,Resistant,Escherichia coli,1
562.80665,Escherichia coli strain C6339,Resistant,Escherichia coli,1
562.45443,Escherichia coli strain ICR003008,Resistant,Escherichia coli,1
562.8808,Escherichia coli strain C6351,Resistant,Escherichia coli,1
562.135568,Escherichia coli 20200622_MGL_67,Resistant,Escherichia coli,1
562.80173,Escherichia coli strain EC-13-22,Resistant,Escherichia coli,1
562.12631,Escherichia coli PK-5209,Resistant,Escherichia coli,1
562.139542,Escherichia coli RSBR575,Resistant,Escherichia coli,1
562.28586,Escherichia coli strain BA7132,Resistant,Escherichia coli,1
562.7985,Escherichia coli strain WCHEC13-8,Resistant,Escherichia coli,1
562.91282,Escherichia coli C6346,Resistant,Escherichia coli,1
562.58294,Escherichia coli strain ECM_56,Resistant,Escherichia coli,1
562.42157,Escherichia coli strain MUGSI_148,Resistant,Escherichia coli,1
562.129195,Escherichia coli 1726,Resistant,Escherichia coli,1
562.124005,Escherichia coli AUH_EC_2023_1,Resistant,Escherichia coli,1
562.45411,Escherichia coli strain L1016,Resistant,Escherichia coli,1
562.125042,Escherichia coli 20IR1127,Resistant,Escherichia coli,1
562.106322,Escherichia coli 144963,Resistant,Escherichia coli,1
562.110838,Escherichia coli YZLw22-1,Resistant,Escherichia coli,1
562.135408,Escherichia coli CB-2023-9,Resistant,Escherichia coli,1
562.52614,Escherichia coli strain A025ch,Resistant,Escherichia coli,1
562.88969,Escherichia coli strain ECO23,Resistant,Escherichia coli,1
562.6664,Escherichia coli strain 131D10,Resistant,Escherichia coli,1
562.148205,Escherichia coli CUMD2021ECFM10_1,Resistant,Escherichia coli,1
562.5259,Escherichia coli strain I025f,Resistant,Escherichia coli,1
562.1407,Escherichia coli Survcare292,Resistant,Escherichia coli,1
562.8039,Escherichia coli strain ZDHYF595,Resistant,Escherichia coli,1
562.115244,Escherichia coli X_5,Resistant,Escherichia coli,1
562.144931,Escherichia coli 20200203_MGL_06,Resistant,Escherichia coli,1
562.13644,Escherichia coli strain 653,Resistant,Escherichia coli,1
562.107512,Escherichia coli INF_1850,Resistant,Escherichia coli,1
562.5831,Escherichia coli strain ECM_75,Resistant,Escherichia coli,1
562.115001,Escherichia coli ID1000835,Resistant,Escherichia coli,1
562.78927,Escherichia coli strain EC-13-31,Resistant,Escherichia coli,1
562.69585,Escherichia coli strain NDM-5_201909,Resistant,Escherichia coli,1
562.52581,Escherichia coli strain K025h,Resistant,Escherichia coli,1
562.28581,Escherichia coli strain B25762,Resistant,Escherichia coli,1
562.129197,Escherichia coli CPO099,Resistant,Escherichia coli,1
562.110979,Escherichia coli HA25pEc,Resistant,Escherichia coli,1
562.138627,Escherichia coli 6713977,Resistant,Escherichia coli,1
562.138629,Escherichia coli 6678906,Resistant,Escherichia coli,1
562.86227,Escherichia coli strain C6599,Resistant,Escherichia coli,1
562.30284,Escherichia coli strain WCHEC025943C2G1000LB,Resistant,Escherichia coli,1
562.4266,Escherichia coli strain 165,Resistant,Escherichia coli,1
562.124085,Escherichia coli EC26,Resistant,Escherichia coli,1
562.90911,Escherichia coli 181,Resistant,Escherichia coli,1
562.1372,Escherichia coli strain 570,Resistant,Escherichia coli,1
562.90699,Escherichia coli ZDHYS472,Resistant,Escherichia coli,1
562.13654,Escherichia coli strain 559,Resistant,Escherichia coli,1
562.7832,Escherichia coli strain EC-15-2-65,Resistant,Escherichia coli,1
562.115163,Escherichia coli Q95,Resistant,Escherichia coli,1
562.60451,Escherichia coli strain MH14,Resistant,Escherichia coli,1
562.66628,Escherichia coli strain 148B3,Resistant,Escherichia coli,1
562.149909,Escherichia coli 6428,Resistant,Escherichia coli,1
562.135471,Escherichia coli 23-C-SD-97,Resistant,Escherichia coli,1
562.128836,Escherichia coli AHM9C120I,Resistant,Escherichia coli,1
562.121869,Escherichia coli EC8366,Resistant,Escherichia coli,1
562.80676,Escherichia coli strain C6620,Resistant,Escherichia coli,1
562.135588,Escherichia coli MGL_136,Resistant,Escherichia coli,1
562.81216,Escherichia coli strain 14,Resistant,Escherichia coli,1
562.135511,Escherichia coli 23-C-RB-103,Resistant,Escherichia coli,1
562.149777,Escherichia coli CUMD2021ECFM03_1,Resistant,Escherichia coli,1
562.28176,Escherichia coli strain YDC593,Resistant,Escherichia coli,1
562.140006,Escherichia coli MGL_91_B5,Resistant,Escherichia coli,1
562.139702,Escherichia coli EC316,Resistant,Escherichia coli,1
562.88088,Escherichia coli strain C6580,Resistant,Escherichia coli,1
562.30292,Escherichia coli strain WCHEC025943C1G1000LB,Resistant,Escherichia coli,1
562.107525,Escherichia coli INF_1649,Resistant,Escherichia coli,1
562.66652,Escherichia coli strain AI3145,Resistant,Escherichia coli,1
562.42851,Escherichia coli strain MUGSI_25,Resistant,Escherichia coli,1
562.104075,Escherichia coli FCG113-2,Resistant,Escherichia coli,1
562.129031,Escherichia coli AHM9C65WI,Resistant,Escherichia coli,1
562.149865,Escherichia coli 5B089,Resistant,Escherichia coli,1
562.66651,Escherichia coli strain AI3758,Resistant,Escherichia coli,1
562.60358,Escherichia coli strain GZB8C56M,Resistant,Escherichia coli,1
562.50971,Escherichia coli strain eco10134,Resistant,Escherichia coli,1
562.18935,Escherichia coli strain MOD1-EC5117,Resistant,Escherichia coli,1
562.68691,Escherichia coli strain 20FS11-1,Resistant,Escherichia coli,1
562.115204,Escherichia coli X_67,Resistant,Escherichia coli,1
562.36316,Escherichia coli strain HE-MDREc44,Resistant,Escherichia coli,1
562.78955,Escherichia coli strain ME2L-20-111,Resistant,Escherichia coli,1
562.17407,Escherichia coli strain WCHEC7,Resistant,Escherichia coli,1
562.60353,Escherichia coli strain GZB8C66M,Resistant,Escherichia coli,1
562.137383,Escherichia coli CIM-Carb-054,Resistant,Escherichia coli,1
562.115215,Escherichia coli X_49,Resistant,Escherichia coli,1
562.80659,Escherichia coli strain C6335,Resistant,Escherichia coli,1
562.68457,Escherichia coli strain 8EC,Resistant,Escherichia coli,1
562.144912,Escherichia coli MGL_90,Resistant,Escherichia coli,1
562.50615,Escherichia coli strain KCJ3K291,Resistant,Escherichia coli,1
562.121859,Escherichia coli EC10159,Resistant,Escherichia coli,1
1438686.3,Escherichia coli CHS 77,Resistant,Escherichia coli,1
562.107497,Escherichia coli EC16_526,Resistant,Escherichia coli,1
562.67442,Escherichia coli strain J21,Resistant,Escherichia coli,1
562.78314,Escherichia coli strain EC-15-2-51,Resistant,Escherichia coli,1
562.149406,Escherichia coli M3-15-1,Resistant,Escherichia coli,1
562.42866,Escherichia coli strain MUGSI_44,Resistant,Escherichia coli,1
562.144923,Escherichia coli MGL_123,Resistant,Escherichia coli,1
562.86544,Escherichia coli strain 6020,Resistant,Escherichia coli,1
562.60374,Escherichia coli strain GZB8C10M,Resistant,Escherichia coli,1
562.47739,Escherichia coli strain RUSPBB302,Resistant,Escherichia coli,1
562.1125,Escherichia coli EC20-4B-2,Resistant,Escherichia coli,1
562.9052,Escherichia coli P30-79,Resistant,Escherichia coli,1
562.143292,Escherichia coli JBCIAAI-19-0068,Resistant,Escherichia coli,1
562.115058,Escherichia coli ID1000129,Resistant,Escherichia coli,1
562.10752,Escherichia coli INF_1728,Resistant,Escherichia coli,1
562.129049,Escherichia coli URN_29773,Resistant,Escherichia coli,1
562.144934,Escherichia coli 20200203_MGL_20,Resistant,Escherichia coli,1
562.129244,Escherichia coli UTM00023,Resistant,Escherichia coli,1
562.915,Escherichia coli ECO21,Resistant,Escherichia coli,1
562.94437,Escherichia coli cpe069,Resistant,Escherichia coli,1
562.42873,Escherichia coli strain MUGSI_93,Resistant,Escherichia coli,1
562.17401,Escherichia coli strain WCHEC4533,Resistant,Escherichia coli,1
562.139395,Escherichia coli MRSN952727,Resistant,Escherichia coli,1
562.77174,Escherichia coli strain xz001,Resistant,Escherichia coli,1
562.128872,Escherichia coli 10Amin_TR-019-FPW-K1,Resistant,Escherichia coli,1
562.8016,Escherichia coli strain K62_2,Resistant,Escherichia coli,1
562.78337,Escherichia coli strain CREC-1,Resistant,Escherichia coli,1
562.5524,Escherichia coli strain 2668,Resistant,Escherichia coli,1
562.90619,Escherichia coli EC1390,Resistant,Escherichia coli,1
562.60367,Escherichia coli strain GZB8C105M,Resistant,Escherichia coli,1
562.9418,Escherichia coli MDS-50627996-TC-Tet-2,Resistant,Escherichia coli,1
562.129241,Escherichia coli UTM00032,Resistant,Escherichia coli,1
562.131743,Escherichia coli 4-8E,Resistant,Escherichia coli,1
562.52665,Escherichia coli strain RXD036,Resistant,Escherichia coli,1
562.112523,Escherichia coli KR089,Resistant,Escherichia coli,1
562.77167,Escherichia coli strain xz004,Resistant,Escherichia coli,1
562.90715,Escherichia coli ZDHYF769,Resistant,Escherichia coli,1
562.135426,Escherichia coli CB-2023-3,Resistant,Escherichia coli,1
562.13699,Escherichia coli strain 646,Resistant,Escherichia coli,1
562.104274,Escherichia coli Eco_640,Resistant,Escherichia coli,1
562.90955,Escherichia coli 14,Resistant,Escherichia coli,1
562.121895,Escherichia coli EC3954,Resistant,Escherichia coli,1
562.135592,Escherichia coli MGL_131,Resistant,Escherichia coli,1
562.70577,Escherichia coli strain EM18-18-42,Resistant,Escherichia coli,1
562.128841,Escherichia coli AHM9C240I,Resistant,Escherichia coli,1
562.50934,Escherichia coli strain CC57,Resistant,Escherichia coli,1
